event_timestamp,event_name,user_pseudo_id,ga_session_id,session_engaged,device_category,operating_system,browser,country,traffic_source_source,traffic_source_medium,traffic_source_campaign,event_params
1717266169000000,page_view,u000565.6382898418,1717200776,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200776, ""session_engaged"": 1}"
1717230115000000,session_start,u000565.6382898418,1717200777,1,desktop,macOS,Chrome,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200777, ""session_engaged"": 1}"
1717230160000000,page_view,u000565.6382898418,1717200777,1,desktop,macOS,Chrome,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200777, ""session_engaged"": 1}"
1717230198000000,page_view,u000565.6382898418,1717200777,1,desktop,macOS,Chrome,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200777, ""session_engaged"": 1}"
1717281998000000,session_start,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282072000000,page_view,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282150000000,scroll,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282177000000,page_view,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282183000000,page_view,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282264000000,page_view,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282316000000,begin_checkout,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282391000000,scroll,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717282431000000,page_view,u000566.2808100087,1717200778,1,mobile,Android,Chrome,United States,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200778, ""session_engaged"": 1}"
1717255452000000,session_start,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255489000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255577000000,begin_checkout,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255661000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255738000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255771000000,add_to_cart,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255840000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255865000000,begin_checkout,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717255920000000,purchase,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200779, ""session_engaged"": 1, ""value"": 176.81, ""currency"": ""USD""}"
1717255965000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717256023000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717256086000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717256122000000,page_view,u000567.3778857020,1717200779,1,desktop,Windows,Edge,United States,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200779, ""session_engaged"": 1}"
1717281939000000,session_start,u000568.8248809168,1717200780,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200780, ""session_engaged"": 1}"
1717281975000000,page_view,u000568.8248809168,1717200780,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200780, ""session_engaged"": 1}"
1717281983000000,page_view,u000568.8248809168,1717200780,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200780, ""session_engaged"": 1}"
1717282068000000,page_view,u000568.8248809168,1717200780,1,desktop,macOS,Chrome,United States,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200780, ""session_engaged"": 1}"
1717202602000000,session_start,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202657000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202665000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202735000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202821000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202902000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202929000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717202979000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717203011000000,add_to_cart,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717203016000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717203020000000,page_view,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717203083000000,scroll,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717203109000000,begin_checkout,u000569.2999636158,1717200781,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200781, ""session_engaged"": 1}"
1717259517000000,session_start,u000569.2999636158,1717200782,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200782, ""session_engaged"": 1}"
1717259586000000,page_view,u000569.2999636158,1717200782,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200782, ""session_engaged"": 1}"
1717259646000000,scroll,u000569.2999636158,1717200782,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200782, ""session_engaged"": 1}"
1717259712000000,page_view,u000569.2999636158,1717200782,1,mobile,iOS,Safari,Germany,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200782, ""session_engaged"": 1}"
1717236138000000,session_start,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236181000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236258000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236282000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236322000000,add_to_cart,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236412000000,scroll,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236501000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236511000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236597000000,add_to_cart,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236668000000,scroll,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236695000000,add_to_cart,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236764000000,page_view,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717236795000000,scroll,u000570.6283688341,1717200783,1,desktop,Windows,Edge,India,google,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200783, ""session_engaged"": 1}"
1717264491000000,session_start,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264496000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264503000000,add_to_cart,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264553000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264577000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264618000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264645000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264704000000,add_to_cart,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717264734000000,page_view,u000571.5334704531,1717200784,1,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200784, ""session_engaged"": 1}"
1717207729000000,session_start,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200785, ""session_engaged"": 1}"
1717207812000000,page_view,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200785, ""session_engaged"": 1}"
1717207885000000,begin_checkout,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200785, ""session_engaged"": 1}"
1717207952000000,scroll,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200785, ""session_engaged"": 1}"
1717208035000000,purchase,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200785, ""session_engaged"": 1, ""value"": 384.3, ""currency"": ""USD""}"
1717208092000000,page_view,u000572.2388427988,1717200785,1,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200785, ""session_engaged"": 1}"
1717256465000000,session_start,u000572.2388427988,1717200786,0,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200786, ""session_engaged"": 0}"
1717256481000000,page_view,u000572.2388427988,1717200786,0,desktop,macOS,Chrome,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200786, ""session_engaged"": 0}"
1717243597000000,session_start,u000573.7633762145,1717200787,1,desktop,macOS,Chrome,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200787, ""session_engaged"": 1}"
1717243666000000,page_view,u000573.7633762145,1717200787,1,desktop,macOS,Chrome,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200787, ""session_engaged"": 1}"
1717243713000000,page_view,u000573.7633762145,1717200787,1,desktop,macOS,Chrome,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200787, ""session_engaged"": 1}"
1717243741000000,page_view,u000573.7633762145,1717200787,1,desktop,macOS,Chrome,United Kingdom,newsletter,email,weekly_digest,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200787, ""session_engaged"": 1}"
1717241356000000,session_start,u000574.8489170175,1717200788,1,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200788, ""session_engaged"": 1}"
1717241432000000,page_view,u000574.8489170175,1717200788,1,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200788, ""session_engaged"": 1}"
1717241448000000,page_view,u000574.8489170175,1717200788,1,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200788, ""session_engaged"": 1}"
1717241537000000,add_to_cart,u000574.8489170175,1717200788,1,mobile,iOS,Safari,India,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200788, ""session_engaged"": 1}"
1717274319000000,session_start,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274403000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274405000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274462000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274501000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274522000000,purchase,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200789, ""session_engaged"": 1, ""value"": 185.96, ""currency"": ""USD""}"
1717274525000000,scroll,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274592000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274654000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274724000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/catalog"", ""page_title"": ""catalog"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274802000000,begin_checkout,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274863000000,add_to_cart,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717274917000000,page_view,u000575.1989299750,1717200789,1,desktop,macOS,Chrome,Canada,facebook,social,brand_awareness,"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200789, ""session_engaged"": 1}"
1717258427000000,session_start,u000576.3016933936,1717200790,0,desktop,macOS,Chrome,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200790, ""session_engaged"": 0}"
1717258441000000,page_view,u000576.3016933936,1717200790,0,desktop,macOS,Chrome,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200790, ""session_engaged"": 0}"
1717248690000000,session_start,u000577.7409074981,1717200791,1,desktop,Windows,Edge,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/about"", ""page_title"": ""about"", ""ga_session_id"": 1717200791, ""session_engaged"": 1}"
1717248776000000,page_view,u000577.7409074981,1717200791,1,desktop,Windows,Edge,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200791, ""session_engaged"": 1}"
1717248831000000,page_view,u000577.7409074981,1717200791,1,desktop,Windows,Edge,India,(direct),(none),(not set),"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200791, ""session_engaged"": 1}"
1717228223000000,session_start,u000578.5234593660,1717200792,0,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/product/standing-desk"", ""page_title"": ""product standing-desk"", ""ga_session_id"": 1717200792, ""session_engaged"": 0}"
1717228257000000,page_view,u000578.5234593660,1717200792,0,mobile,iOS,Safari,United States,google,cpc,spring_sale,"{""page_location"": ""https://shop.example.com/checkout"", ""page_title"": ""checkout"", ""ga_session_id"": 1717200792, ""session_engaged"": 0}"
1717243824000000,session_start,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/"", ""page_title"": ""home"", ""ga_session_id"": 1717200793, ""session_engaged"": 1}"
1717243900000000,page_view,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200793, ""session_engaged"": 1}"
1717243905000000,page_view,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200793, ""session_engaged"": 1}"
1717243956000000,page_view,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/cart"", ""page_title"": ""cart"", ""ga_session_id"": 1717200793, ""session_engaged"": 1}"
1717243978000000,purchase,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/product/monitor-arm"", ""page_title"": ""product monitor-arm"", ""ga_session_id"": 1717200793, ""session_engaged"": 1, ""value"": 158.5, ""currency"": ""USD""}"
1717243993000000,scroll,u000579.9609655597,1717200793,1,mobile,Android,Chrome,India,bing,organic,(not set),"{""page_location"": ""https://shop.example.com/blog/wfh-setup"", ""page_title"": ""blog wfh-setup"", ""ga_session_id"": 1717200793, ""session_engaged"": 1}"
